timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/20 18:22:21.034, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 80 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:26.035, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:31.036, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:36.037, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:41.038, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:46.039, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:51.040, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29551 MiB, 32760 MiB
2026/04/20 18:22:56.041, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29551 MiB, 32760 MiB
2026/04/20 18:23:01.042, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:06.043, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 83 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:11.044, 0, NVIDIA RTX 5000 Ada Generation, 93 %, 5 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:16.045, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:21.046, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:26.047, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 83 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:31.049, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 79 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:36.050, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:41.050, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:46.051, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:51.052, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:23:56.053, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
