timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/26 14:46:23.624, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27159 MiB, 32760 MiB
2026/04/26 14:46:28.625, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 26633 MiB, 32760 MiB
2026/04/26 14:46:33.625, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 26655 MiB, 32760 MiB
2026/04/26 14:46:38.626, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27061 MiB, 32760 MiB
2026/04/26 14:46:43.627, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27061 MiB, 32760 MiB
2026/04/26 14:46:48.629, 0, NVIDIA RTX 5000 Ada Generation, 99 %, 4 %, 28181 MiB, 32760 MiB
2026/04/26 14:46:53.629, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28181 MiB, 32760 MiB
2026/04/26 14:46:58.630, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28181 MiB, 32760 MiB
2026/04/26 14:47:03.631, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28193 MiB, 32760 MiB
2026/04/26 14:47:08.632, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28193 MiB, 32760 MiB
2026/04/26 14:47:13.633, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28601 MiB, 32760 MiB
2026/04/26 14:47:18.634, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 30437 MiB, 32760 MiB
2026/04/26 14:47:23.635, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 32273 MiB, 32760 MiB
2026/04/26 14:47:28.636, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 23937 MiB, 32760 MiB
2026/04/26 14:47:33.637, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 26475 MiB, 32760 MiB
2026/04/26 14:47:38.637, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27143 MiB, 32760 MiB
2026/04/26 14:47:43.638, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 27143 MiB, 32760 MiB
2026/04/26 14:47:48.639, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 32015 MiB, 32760 MiB
2026/04/26 14:47:53.640, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27021 MiB, 32760 MiB
2026/04/26 14:47:58.641, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 27427 MiB, 32760 MiB
2026/04/26 14:48:03.642, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27427 MiB, 32760 MiB
2026/04/26 14:48:08.643, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 1 %, 28547 MiB, 32760 MiB
2026/04/26 14:48:13.644, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28547 MiB, 32760 MiB
2026/04/26 14:48:18.645, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28547 MiB, 32760 MiB
2026/04/26 14:48:23.645, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28547 MiB, 32760 MiB
2026/04/26 14:48:28.646, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28547 MiB, 32760 MiB
2026/04/26 14:48:33.647, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 28955 MiB, 32760 MiB
2026/04/26 14:48:38.648, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 30791 MiB, 32760 MiB
2026/04/26 14:48:43.649, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 10 %, 23263 MiB, 32760 MiB
2026/04/26 14:48:48.650, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 25101 MiB, 32760 MiB
2026/04/26 14:48:53.651, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27639 MiB, 32760 MiB
2026/04/26 14:48:58.652, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28307 MiB, 32760 MiB
2026/04/26 14:49:03.653, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28307 MiB, 32760 MiB
2026/04/26 14:49:08.653, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 31961 MiB, 32760 MiB
2026/04/26 14:49:13.654, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 27021 MiB, 32760 MiB
2026/04/26 14:49:18.655, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27427 MiB, 32760 MiB
2026/04/26 14:49:23.656, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 27427 MiB, 32760 MiB
2026/04/26 14:49:28.657, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 28547 MiB, 32760 MiB
2026/04/26 14:49:33.658, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28547 MiB, 32760 MiB
2026/04/26 14:49:38.659, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28547 MiB, 32760 MiB
2026/04/26 14:49:43.660, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28547 MiB, 32760 MiB
2026/04/26 14:49:48.661, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28547 MiB, 32760 MiB
2026/04/26 14:49:53.662, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28751 MiB, 32760 MiB
2026/04/26 14:49:58.663, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 30587 MiB, 32760 MiB
2026/04/26 14:50:03.663, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 32219 MiB, 32760 MiB
2026/04/26 14:50:08.668, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 25143 MiB, 32760 MiB
2026/04/26 14:50:13.669, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 26765 MiB, 32760 MiB
2026/04/26 14:50:18.670, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27587 MiB, 32760 MiB
2026/04/26 14:50:23.671, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27587 MiB, 32760 MiB
2026/04/26 14:50:28.672, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 32053 MiB, 32760 MiB
2026/04/26 14:50:33.672, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27087 MiB, 32760 MiB
2026/04/26 14:50:38.673, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27493 MiB, 32760 MiB
2026/04/26 14:50:43.674, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 27493 MiB, 32760 MiB
2026/04/26 14:50:48.676, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 28613 MiB, 32760 MiB
2026/04/26 14:50:53.676, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 28613 MiB, 32760 MiB
2026/04/26 14:50:58.677, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28613 MiB, 32760 MiB
2026/04/26 14:51:03.678, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 28613 MiB, 32760 MiB
2026/04/26 14:51:08.679, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28613 MiB, 32760 MiB
2026/04/26 14:51:13.680, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28613 MiB, 32760 MiB
2026/04/26 14:51:18.681, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 30653 MiB, 32760 MiB
2026/04/26 14:51:23.682, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 10 %, 32285 MiB, 32760 MiB
2026/04/26 14:51:28.683, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 24431 MiB, 32760 MiB
2026/04/26 14:51:33.684, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27377 MiB, 32760 MiB
