line_no,step,epoch,loss,learning_rate,approx_samples_seen
1042,204,0.65,1.1155,5.6745565963749925e-05,6528
1047,205,0.66,1.0884,5.5810009425397294e-05,6560
1052,206,0.66,1.0587,5.487923484608629e-05,6592
1057,207,0.66,1.0918,5.395334294830765e-05,6624
1062,208,0.67,1.1492,5.3032433926179395e-05,6656
1067,209,0.67,1.1079,5.211660743460458e-05,6688
1072,210,0.67,1.1248,5.1205962578487155e-05,6720
1077,211,0.68,1.0055,5.030059790200756e-05,6752
1082,212,0.68,1.108,4.940061137795876e-05,6784
1087,213,0.68,1.0609,4.850610039714444e-05,6816
1092,214,0.68,1.0741,4.761716175783989e-05,6848
1097,215,0.69,1.0777,4.673389165531714e-05,6880
1102,216,0.69,1.0794,4.585638567143529e-05,6912
1107,217,0.69,1.1303,4.498473876429726e-05,6944
1112,218,0.7,1.0824,4.411904525797408e-05,6976
1117,219,0.7,1.1161,4.325939883229766e-05,7008
1122,220,0.7,1.0725,4.240589251272342e-05,7040
1127,221,0.71,1.0408,4.155861866026364e-05,7072
1132,222,0.71,1.0844,4.071766896149273e-05,7104
1137,223,0.71,1.0958,3.988313441862553e-05,7136
1142,224,0.72,1.1,3.9055105339669595e-05,7168
1147,225,0.72,1.0583,3.823367132865265e-05,7200
1152,226,0.72,1.1608,3.741892127592625e-05,7232
1157,227,0.73,1.116,3.6610943348546526e-05,7264
1162,228,0.73,1.12,3.580982498073344e-05,7296
1167,229,0.73,1.1461,3.501565286440914e-05,7328
1172,230,0.74,1.0771,3.422851293981676e-05,7360
1177,231,0.74,0.9823,3.3448490386220355e-05,7392
1182,232,0.74,1.1021,3.2675669612687565e-05,7424
1187,233,0.75,1.0858,3.191013424895536e-05,7456
1192,234,0.75,1.1267,3.115196713638e-05,7488
1197,235,0.75,1.0572,3.040125031897264e-05,7520
1202,236,0.76,1.1282,2.9658065034520978e-05,7552
1207,237,0.76,1.1168,2.892249170579826e-05,7584
1212,238,0.76,1.0456,2.8194609931860316e-05,7616
1217,239,0.76,1.0082,2.7474498479432087e-05,7648
1222,240,0.77,1.0704,2.6762235274383772e-05,7680
1227,241,0.77,1.1277,2.6057897393298324e-05,7712
1232,242,0.77,1.0977,2.536156105513062e-05,7744
1237,243,0.78,1.0609,2.4673301612959654e-05,7776
1242,244,0.78,1.1071,2.399319354583418e-05,7808
1247,245,0.78,1.1192,2.3321310450713062e-05,7840
1252,246,0.79,1.1176,2.265772503450122e-05,7872
1257,247,0.79,1.0319,2.2002509106181624e-05,7904
1262,248,0.79,1.099,2.1355733569044635e-05,7936
1267,249,0.8,1.0869,2.0717468413015283e-05,7968
1272,250,0.8,1.088,2.008778270707944e-05,8000
1277,251,0.8,1.0696,1.946674459180955e-05,8032
1282,252,0.81,1.0955,1.8854421271990964e-05,8064
1287,253,0.81,1.1022,1.8250879009349398e-05,8096
1292,254,0.81,1.1151,1.7656183115380577e-05,8128
1297,255,0.82,1.1178,1.707039794428259e-05,8160
1302,256,0.82,1.0353,1.649358688599191e-05,8192
1307,257,0.82,1.0395,1.5925812359323745e-05,8224
1312,258,0.83,1.0891,1.5367135805217458e-05,8256
1317,259,0.83,1.0574,1.4817617680087825e-05,8288
1322,260,0.83,1.0705,1.4277317449282834e-05,8320
1327,261,0.84,1.0856,1.3746293580648717e-05,8352
1332,262,0.84,1.1565,1.3224603538202929e-05,8384
1337,263,0.84,1.0716,1.2712303775915802e-05,8416
1342,264,0.84,1.1215,1.220944973160133e-05,8448
1347,265,0.85,1.0226,1.1716095820918216e-05,8480
1352,266,0.85,1.0562,1.1232295431481222e-05,8512
1357,267,0.85,1.1058,1.0758100917083991e-05,8544
1362,268,0.86,1.1129,1.0293563592033595e-05,8576
1367,269,0.86,1.0095,9.838733725597615e-06,8608
1372,270,0.86,1.1321,9.393660536564408e-06,8640
1377,271,0.87,1.1128,8.958392187916841e-06,8672
1382,272,0.87,1.0616,8.532975781620512e-06,8704
1387,273,0.87,1.036,8.117457353526625e-06,8736
1392,274,0.88,1.0545,7.711881868390291e-06,8768
1397,275,0.88,1.1456,7.3162932150046885e-06,8800
1402,276,0.88,1.0958,6.930734201451816e-06,8832
1407,277,0.89,1.0828,6.555246550469907e-06,8864
1412,278,0.89,1.0524,6.189870894938587e-06,8896
1417,279,0.89,1.0811,5.834646773481811e-06,8928
1422,280,0.9,1.02,5.489612626189245e-06,8960
1427,281,0.9,1.0374,5.154805790456485e-06,8992
1432,282,0.9,1.0915,4.830262496944693e-06,9024
1437,283,0.91,1.0801,4.516017865659949e-06,9056
1442,284,0.91,1.0785,4.21210590215273e-06,9088
1447,285,0.91,1.1639,3.918559493838114e-06,9120
1452,286,0.92,1.1271,3.6354104064368566e-06,9152
1457,287,0.92,1.0597,3.3626892805379562e-06,9184
1462,288,0.92,1.1235,3.100425628282899e-06,9216
1467,289,0.92,1.0185,2.848647830172024e-06,9248
1472,290,0.93,1.1168,2.607383131993424e-06,9280
1477,291,0.93,1.1141,2.3766576418745022e-06,9312
1482,292,0.93,1.0773,2.1564963274568027e-06,9344
1487,293,0.94,1.0903,1.9469230131940907e-06,9376
1492,294,0.94,1.0828,1.7479603777742938e-06,9408
1497,295,0.94,1.0767,1.559629951665298e-06,9440
1502,296,0.95,1.0252,1.3819521147851123e-06,9472
1507,297,0.95,1.1381,1.2149460942964098e-06,9504
1512,298,0.95,1.05,1.05862996252597e-06,9536
1517,299,0.96,1.0633,9.130206350089765e-07,9568
1522,300,0.96,1.0894,7.781338686584927e-07,9600
1527,301,0.96,1.1237,6.539842600603918e-07,9632
1532,302,0.97,1.1129,5.405852438937764e-07,9664
1537,303,0.97,1.0658,4.3794909147720773e-07,9696
1542,304,0.97,1.0883,3.4608690944071263e-07,9728
1547,305,0.98,1.127,2.6500863852395584e-07,9760
1552,306,0.98,1.047,1.947230525005006e-07,9792
1557,307,0.98,1.0768,1.3523775722834587e-07,9824
1562,308,0.99,1.0523,8.655918982689581e-08,9856
1567,309,0.99,1.0377,4.8692617980350406e-08,9888
1572,310,0.99,1.0931,2.164213936770576e-08,9920
1577,311,1.0,1.1308,5.410681219286673e-09,9952
1582,312,1.0,1.0397,0.0,9984
