timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/24 15:43:52.466, 0, NVIDIA RTX 5000 Ada Generation, 31 %, 28 %, 27371 MiB, 32760 MiB
2026/04/24 15:43:57.467, 0, NVIDIA RTX 5000 Ada Generation, 29 %, 25 %, 27371 MiB, 32760 MiB
2026/04/24 15:44:02.472, 0, NVIDIA RTX 5000 Ada Generation, 23 %, 21 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:07.473, 0, NVIDIA RTX 5000 Ada Generation, 2 %, 2 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:12.479, 0, NVIDIA RTX 5000 Ada Generation, 61 %, 53 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:17.480, 0, NVIDIA RTX 5000 Ada Generation, 27 %, 24 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:22.481, 0, NVIDIA RTX 5000 Ada Generation, 81 %, 74 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:27.482, 0, NVIDIA RTX 5000 Ada Generation, 24 %, 22 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:32.483, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 91 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:37.484, 0, NVIDIA RTX 5000 Ada Generation, 71 %, 61 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:42.486, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 93 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:47.488, 0, NVIDIA RTX 5000 Ada Generation, 66 %, 57 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:52.489, 0, NVIDIA RTX 5000 Ada Generation, 57 %, 52 %, 27359 MiB, 32760 MiB
2026/04/24 15:44:57.490, 0, NVIDIA RTX 5000 Ada Generation, 77 %, 66 %, 27359 MiB, 32760 MiB
2026/04/24 15:45:02.491, 0, NVIDIA RTX 5000 Ada Generation, 29 %, 26 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:07.492, 0, NVIDIA RTX 5000 Ada Generation, 40 %, 38 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:12.493, 0, NVIDIA RTX 5000 Ada Generation, 94 %, 81 %, 27371 MiB, 32760 MiB
